Date_ID,ID,Part_Num,Event,Group_size,Date_Order,M_1,M_2,M_3,M_4,M_5,M_6,Sex,PP_ID,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6,PP_Sex
12272204,1227,27,2,30,1,0,1,4,5,4,5,1,2204,0,0,2,2,1,1,2
12272205,1227,27,2,30,8,0,1,4,4,2,5,1,2205,0,0,3,4,1,1,2
12272206,1227,27,2,30,15,0,1,5,6,4,2,1,2206,0,0,3,4,1,1,2
12272207,1227,27,2,30,11,0,1,5,5,4,5,1,2207,0,0,1,2,1,1,2
12272208,1227,27,2,30,3,0,1,5,5,3,6,1,2208,0,0,3,2,1,1,2
12272209,1227,27,2,30,2,0,0,3,3,3,3,1,2209,0,0,2,2,2,2,2
12272210,1227,27,2,30,6,0,1,5,5,4,5,1,2210,0,0,1,1,1,1,2
12272211,1227,27,2,30,14,0,1,5,5,5,5,1,2211,0,0,2,5,1,1,2
12272212,1227,27,2,30,4,0,0,3,5,3,3,1,2212,0,0,1,6,1,1,2
12272213,1227,27,2,30,7,0,1,4,6,4,5,1,2213,0,1,5,4,1,1,2
12272214,1227,27,2,30,12,0,1,5,6,2,4,1,2214,0,0,2,2,1,1,2
12272215,1227,27,2,30,5,0,0,2,3,2,2,1,2215,0,0,2,3,2,2,2
12272216,1227,27,2,30,13,0,1,5,4,5,6,1,2216,0,0,2,2,2,2,2
12282201,1228,28,2,30,14,0,0,3,4,3,3,1,2201,0,0,2,2,2,1,2
12282202,1228,28,2,30,15,0,1,5,5,5,5,1,2202,0,1,3,4,1,2,2
12282204,1228,28,2,30,6,0,0,4,4,4,4,1,2204,0,0,3,3,2,3,2
12282205,1228,28,2,30,13,0,0,3,3,3,3,1,2205,0,1,3,3,1,2,2
12282206,1228,28,2,30,5,0,0,4,5,4,5,1,2206,0,0,4,5,2,2,2
12282207,1228,28,2,30,1,0,0,2,3,3,2,1,2207,0,0,2,3,1,1,2
12282208,1228,28,2,30,8,0,0,5,6,3,4,1,2208,0,0,3,3,1,1,2
12282209,1228,28,2,30,7,0,1,5,5,6,6,1,2209,0,1,5,5,2,2,2
12282210,1228,28,2,30,11,0,0,5,4,3,4,1,2210,0,0,2,1,1,1,2
12282211,1228,28,2,30,4,0,0,3,4,3,3,1,2211,0,0,4,5,2,2,2
12282212,1228,28,2,30,9,0,0,4,4,6,4,1,2212,0,0,1,6,1,1,2
12282213,1228,28,2,30,12,0,0,4,5,4,4,1,2213,0,1,6,6,1,3,2
12282214,1228,28,2,30,2,0,1,5,5,5,6,1,2214,0,0,2,3,1,1,2
12282215,1228,28,2,30,10,0,0,3,4,3,3,1,2215,0,0,4,4,3,3,2
12282216,1228,28,2,30,3,0,0,4,5,4,3,1,2216,0,1,4,6,3,3,2
12292201,1229,29,2,30,15,0,1,7,7,7,7,1,2201,0,0,3,4,3,2,2
12292202,1229,29,2,30,1,0,1,5,6,5,7,1,2202,0,1,3,5,1,2,2
12292204,1229,29,2,30,7,1,0,4,5,3,4,1,2204,1,1,5,6,2,2,2
12292205,1229,29,2,30,14,0,1,6,6,5,6,1,2205,999,999,999,999,999,999,2
12292206,1229,29,2,30,6,0,0,4,4,5,6,1,2206,0,0,3,5,1,1,2
12292207,1229,29,2,30,2,0,0,6,6,4,4,1,2207,0,1,5,5,1,3,2
12292208,1229,29,2,30,9,0,0,3,4,2,2,1,2208,0,0,1,1,1,1,2
12292209,1229,29,2,30,8,0,1,5,6,5,4,1,2209,0,1,4,6,2,2,2
12292210,1229,29,2,30,12,0,1,5,4,4,5,1,2210,0,0,3,2,1,1,2
12292211,1229,29,2,30,5,0,0,3,4,3,4,1,2211,0,0,1,4,1,1,2
12292212,1229,29,2,30,10,0,0,5,6,4,4,1,2212,0,1,3,6,1,1,2
12292213,1229,29,2,30,13,0,0,4,4,3,2,1,2213,0,0,4,4,1,1,2
12292214,1229,29,2,30,3,0,0,5,6,5,5,1,2214,0,0,2,3,1,1,2
12292215,1229,29,2,30,11,0,0,3,4,3,3,1,2215,0,0,3,4,3,3,2
12292216,1229,29,2,30,4,0,0,4,5,3,3,1,2216,0,1,4,6,2,2,2
12302201,1230,30,2,30,5,0,1,7,7,6,6,1,2201,0,1,6,4,5,4,2
12302202,1230,30,2,30,6,0,1,6,6,5,5,1,2202,0,1,5,5,1,4,2
12302204,1230,30,2,30,12,0,1,6,6,2,2,1,2204,0,1,4,4,3,3,2
12302205,1230,30,2,30,4,0,0,3,3,1,1,1,2205,0,1,5,5,2,4,2
12302206,1230,30,2,30,11,0,1,6,6,5,5,1,2206,0,1,5,5,4,4,2
12302207,1230,30,2,30,7,0,0,3,4,2,2,1,2207,0,1,6,5,1,4,2
12302208,1230,30,2,30,14,0,0,2,2,2,2,1,2208,0,1,5,5,2,2,2
12302209,1230,30,2,30,13,0,1,6,6,6,6,1,2209,0,1,6,6,2,6,2
12302210,1230,30,2,30,2,0,1,5,4,4,3,1,2210,0,1,5,4,3,4,2
12302211,1230,30,2,30,10,0,0,3,3,2,2,1,2211,0,1,6,6,3,5,2
12302212,1230,30,2,30,15,0,0,4,4,2,2,1,2212,0,0,1,6,1,1,2
12302213,1230,30,2,30,3,0,0,5,5,2,2,1,2213,0,1,5,5,2,3,2
12302214,1230,30,2,30,8,0,0,4,3,4,2,1,2214,0,1,4,6,1,1,2
12302215,1230,30,2,30,1,0,0,3,3,2,2,1,2215,0,1,6,6,4,5,2
12302216,1230,30,2,30,9,0,0,4,5,2,2,1,2216,0,1,6,6,6,6,2
12312201,1231,31,2,30,10,1,1,7,7,2,1,1,2201,1,0,3,2,1,1,2
12312202,1231,31,2,30,11,0,1,5,5,5,4,1,2202,0,0,2,3,1,1,2
12312204,1231,31,2,30,2,0,1,5,6,4,4,1,2204,0,0,4,3,3,2,2
12312205,1231,31,2,30,9,0,0,3,5,3,2,1,2205,0,1,4,4,1,2,2
12312206,1231,31,2,30,1,0,1,4,6,5,4,1,2206,0,1,6,6,5,4,2
12312207,1231,31,2,30,12,0,1,5,5,5,5,1,2207,0,1,3,5,1,4,2
12312208,1231,31,2,30,4,0,1,4,6,4,3,1,2208,0,1,4,4,2,2,2
12312209,1231,31,2,30,3,0,0,3,5,4,3,1,2209,0,1,5,6,5,2,2
12312210,1231,31,2,30,7,0,1,5,4,5,4,1,2210,0,0,2,2,1,1,2
12312211,1231,31,2,30,15,0,0,3,4,3,2,1,2211,1,1,5,5,1,2,2
12312212,1231,31,2,30,5,0,0,4,5,4,2,1,2212,0,0,1,5,1,1,2
12312213,1231,31,2,30,8,0,1,5,6,4,4,1,2213,0,0,4,5,1,1,2
12312214,1231,31,2,30,13,0,1,6,5,4,4,1,2214,0,1,4,6,1,1,2
12312215,1231,31,2,30,6,0,0,3,7,3,3,1,2215,0,1,5,4,5,5,2
12312216,1231,31,2,30,14,0,1,5,6,4,4,1,2216,0,1,5,5,4,4,2
12322201,1232,32,2,30,13,1,1,7,7,7,7,1,2201,1,0,2,1,4,1,2
12322202,1232,32,2,30,14,0,1,6,6,6,4,1,2202,0,0,2,3,1,1,2
12322204,1232,32,2,30,5,0,1,7,7,4,5,1,2204,0,1,5,5,2,4,2
12322205,1232,32,2,30,12,0,0,4,4,2,2,1,2205,0,1,5,4,2,3,2
12322206,1232,32,2,30,4,0,1,5,5,6,3,1,2206,0,1,6,6,6,5,2
12322207,1232,32,2,30,15,0,1,7,6,5,5,1,2207,0,1,5,4,2,4,2
12322208,1232,32,2,30,7,0,1,6,7,5,4,1,2208,0,1,6,6,3,3,2
12322209,1232,32,2,30,6,0,1,7,7,7,7,1,2209,0,1,5,5,3,3,2
12322210,1232,32,2,30,10,0,1,6,6,4,5,1,2210,0,1,6,6,6,6,2
12322211,1232,32,2,30,3,0,0,4,3,3,2,1,2211,0,1,5,5,2,4,2
12322212,1232,32,2,30,8,0,1,6,6,5,3,1,2212,0,0,1,7,1,1,2
12322213,1232,32,2,30,11,0,0,4,5,3,3,1,2213,0,1,5,6,3,3,2
12322214,1232,32,2,30,1,0,1,5,5,4,4,1,2214,0,1,4,6,1,1,2
12322215,1232,32,2,30,9,0,0,3,2,2,2,1,2215,0,0,3,4,3,3,2
12322216,1232,32,2,30,2,0,1,6,6,3,2,1,2216,0,1,5,6,5,4,2
12332201,1233,33,2,30,12,0,1,6,4,7,6,1,2201,0,0,3,3,2,2,2
12332202,1233,33,2,30,13,0,1,5,3,4,5,1,2202,0,0,2,3,1,1,2
12332204,1233,33,2,30,4,0,1,7,6,6,7,1,2204,0,0,2,2,1,2,2
12332205,1233,33,2,30,11,0,0,5,6,5,4,1,2205,0,0,1,2,1,1,2
12332206,1233,33,2,30,3,0,1,6,4,5,6,1,2206,0,1,4,7,1,1,2
12332207,1233,33,2,30,14,0,0,5,4,4,4,1,2207,0,0,1,3,1,2,2
12332208,1233,33,2,30,6,0,0,4,4,3,3,1,2208,0,1,5,5,2,2,2
12332209,1233,33,2,30,5,0,1,6,4,5,5,1,2209,0,0,2,5,1,1,2
12332210,1233,33,2,30,9,0,1,7,5,6,7,1,2210,0,0,3,2,1,1,2
12332211,1233,33,2,30,2,0,0,4,5,5,4,1,2211,0,0,5,6,1,2,2
12332212,1233,33,2,30,7,0,0,5,5,4,4,1,2212,0,0,1,5,1,1,2
12332213,1233,33,2,30,10,0,0,4,3,2,2,1,2213,0,0,5,3,1,1,2
12332214,1233,33,2,30,15,0,0,4,5,5,4,1,2214,0,0,2,2,1,1,2
12332215,1233,33,2,30,8,0,0,4,3,2,2,1,2215,0,0,3,4,3,4,2
12332216,1233,33,2,30,1,0,0,4,6,3,3,1,2216,0,0,4,6,2,2,2
12352201,1235,35,2,30,3,0,1,6,6,7,6,1,2201,0,1,6,6,6,5,2
12352202,1235,35,2,30,4,0,1,4,3,5,3,1,2202,0,0,2,4,1,2,2
12352204,1235,35,2,30,10,0,1,5,6,5,5,1,2204,0,1,5,6,3,3,2
12352205,1235,35,2,30,2,0,0,1,5,2,1,1,2205,0,0,3,6,1,2,2
12352206,1235,35,2,30,9,0,1,5,5,6,4,1,2206,1,1,6,6,4,4,2
12352207,1235,35,2,30,5,0,0,1,4,1,2,1,2207,0,1,4,4,1,3,2
12352208,1235,35,2,30,12,0,1,4,4,3,3,1,2208,0,1,6,6,3,3,2
12352209,1235,35,2,30,11,0,1,6,6,5,5,1,2209,0,1,6,6,4,3,2
12352210,1235,35,2,30,15,0,1,5,5,4,4,1,2210,0,0,3,2,1,1,2
12352211,1235,35,2,30,8,0,0,1,4,3,2,1,2211,0,0,5,6,1,3,2
12352212,1235,35,2,30,13,0,1,5,4,3,3,1,2212,0,0,1,1,1,1,2
12352213,1235,35,2,30,1,0,0,1,4,2,1,1,2213,0,1,5,7,3,4,2
12352214,1235,35,2,30,6,0,1,5,4,6,4,1,2214,0,0,3,3,1,1,2
12352215,1235,35,2,30,14,0,1,5,4,3,3,1,2215,0,1,5,4,5,4,2
12352216,1235,35,2,30,7,0,1,5,4,5,3,1,2216,0,1,5,7,2,2,2
12362201,1236,36,2,30,7,0,1,7,7,1,1,1,2201,1,0,5,5,2,2,2
12362202,1236,36,2,30,8,0,1,6,5,4,5,1,2202,0,0,2,4,1,1,2
12362204,1236,36,2,30,14,0,1,5,5,4,4,1,2204,0,0,2,2,1,2,2
12362205,1236,36,2,30,6,0,1,5,5,2,2,1,2205,0,0,3,4,1,1,2
12362206,1236,36,2,30,13,0,1,5,5,5,3,1,2206,0,0,3,4,1,1,2
12362207,1236,36,2,30,9,0,1,5,5,2,3,1,2207,0,0,1,2,1,1,2
12362208,1236,36,2,30,1,0,1,4,5,4,3,1,2208,0,0,1,1,1,1,2
12362209,1236,36,2,30,15,0,1,6,6,6,4,1,2209,0,1,2,2,2,2,2
12362210,1236,36,2,30,4,0,1,5,5,5,3,1,2210,0,0,1,1,1,1,2
12362211,1236,36,2,30,12,0,1,3,4,2,2,1,2211,0,0,2,5,1,1,2
12362212,1236,36,2,30,2,0,0,2,5,2,2,1,2212,0,0,1,3,1,1,2
12362213,1236,36,2,30,5,0,1,4,4,4,2,1,2213,0,1,3,6,1,1,2
12362214,1236,36,2,30,10,0,1,5,5,5,5,1,2214,0,0,2,2,1,1,2
12362215,1236,36,2,30,3,0,1,4,4,2,2,1,2215,0,0,1,2,1,1,2
12362216,1236,36,2,30,11,0,1,6,6,6,5,1,2216,0,0,2,2,2,2,2
12372201,1237,37,2,30,8,0,1,6,6,6,6,1,2201,0,1,5,5,5,4,2
12372202,1237,37,2,30,9,0,0,4,3,3,2,1,2202,0,0,2,3,1,1,2
12372204,1237,37,2,30,15,0,0,4,6,3,4,1,2204,0,1,4,5,2,2,2
12372205,1237,37,2,30,7,0,0,2,3,2,1,1,2205,0,0,3,5,1,1,2
12372206,1237,37,2,30,14,0,0,3,4,5,3,1,2206,0,0,3,5,1,1,2
12372207,1237,37,2,30,10,0,0,4,5,3,3,1,2207,0,1,3,4,1,2,2
12372208,1237,37,2,30,2,0,0,3,4,2,1,1,2208,0,1,4,4,1,1,2
12372209,1237,37,2,30,1,0,1,5,5,5,3,1,2209,0,1,6,6,4,4,2
12372210,1237,37,2,30,5,0,1,5,5,6,3,1,2210,0,0,2,2,1,1,2
12372211,1237,37,2,30,13,0,0,4,3,3,2,1,2211,0,0,2,5,1,1,2
12372212,1237,37,2,30,3,0,0,3,3,5,2,1,2212,0,0,1,6,1,1,2
12372213,1237,37,2,30,6,0,0,3,5,4,2,1,2213,0,1,5,7,3,3,2
12372214,1237,37,2,30,11,0,1,5,4,6,4,1,2214,0,0,2,2,1,1,2
12372215,1237,37,2,30,4,0,0,2,2,2,1,1,2215,0,0,2,4,3,3,2
12372216,1237,37,2,30,12,0,0,4,4,4,2,1,2216,0,0,2,5,2,2,2
13012320,1301,1,3,30,7,0,1,5,6,5,5,1,2320,0,1,4,4,1,1,2
13012321,1301,1,3,30,15,0,1,6,5,3,3,1,2321,0,1,6,7,1,1,2
13012322,1301,1,3,30,1,0,1,5,6,4,4,1,2322,0,0,2,7,1,1,2
13012323,1301,1,3,30,2,0,1,5,6,4,4,1,2323,0,1,3,5,1,1,2
13012324,1301,1,3,30,9,0,1,4,4,3,3,1,2324,0,0,1,1,1,1,2
13012325,1301,1,3,30,11,0,1,6,6,5,4,1,2325,0,0,4,4,1,1,2
13012326,1301,1,3,30,5,0,1,5,6,6,6,1,2326,0,1,3,3,1,1,2
13012327,1301,1,3,30,6,0,1,5,6,4,4,1,2327,0,0,2,2,1,1,2
13012328,1301,1,3,30,3,0,1,4,6,3,5,1,2328,0,0,2,1,1,1,2
13012329,1301,1,3,30,8,0,1,6,6,4,3,1,2329,0,1,2,3,1,1,2
13012330,1301,1,3,30,12,0,1,5,5,2,2,1,2330,0,0,2,1,1,1,2
13012331,1301,1,3,30,13,0,1,5,6,4,4,1,2331,0,0,4,4,1,1,2
13012335,1301,1,3,30,14,0,1,5,6,4,4,1,2335,0,0,2,2,1,1,2
13012336,1301,1,3,30,10,0,1,6,6,4,4,1,2336,0,0,1,2,1,1,2
13012337,1301,1,3,30,4,0,1,6,5,3,5,1,2337,0,0,3,2,1,1,2
13022320,1302,2,3,30,13,0,1,5,6,5,4,1,2320,0,1,4,4,1,1,2
13022321,1302,2,3,30,6,0,1,4,6,3,2,1,2321,0,1,3,3,1,1,2
13022322,1302,2,3,30,7,0,1,4,4,5,3,1,2322,0,1,2,7,2,2,2
13022323,1302,2,3,30,8,0,1,6,4,6,5,1,2323,0,1,5,6,4,2,2
13022324,1302,2,3,30,15,0,0,2,3,2,1,1,2324,0,1,5,5,1,3,2
13022325,1302,2,3,30,2,0,1,5,4,5,6,1,2325,0,0,3,5,1,1,2
13022326,1302,2,3,30,11,0,1,6,3,4,6,1,2326,0,0,1,1,1,1,2
13022327,1302,2,3,30,12,0,1,5,5,6,6,1,2327,0,0,2,2,1,3,2
13022328,1302,2,3,30,9,0,1,7,4,4,6,1,2328,0,0,4,2,1,1,2
13022329,1302,2,3,30,14,0,0,2,3,1,1,1,2329,0,0,999,999,999,999,2
13022330,1302,2,3,30,3,0,0,3,3,1,1,1,2330,0,0,2,2,1,1,2
13022331,1302,2,3,30,4,0,1,4,5,4,4,1,2331,0,1,7,7,1,1,2
13022335,1302,2,3,30,5,0,1,5,4,5,6,1,2335,0,0,1,2,1,1,2
13022336,1302,2,3,30,1,1,1,6,4,6,7,1,2336,1,1,5,6,1,1,2
13022337,1302,2,3,30,10,0,1,7,5,5,6,1,2337,0,0,3,5,1,1,2
13032320,1303,3,3,30,5,0,0,4,4,4,4,1,2320,0,1,3,3,1,1,2
13032321,1303,3,3,30,13,0,999,4,4,3,4,1,2321,0,1,3,4,1,1,2
13032322,1303,3,3,30,14,0,1,4,4,4,4,1,2322,0,0,2,2,1,1,2
13032323,1303,3,3,30,15,0,0,4,3,3,4,1,2323,0,1,4,4,1,1,2
13032324,1303,3,3,30,7,0,0,2,3,2,2,1,2324,0,0,1,1,1,1,2
13032325,1303,3,3,30,9,999,1,5,4,5,4,1,2325,0,0,1,1,1,1,2
13032326,1303,3,3,30,3,0,0,4,4,3,4,1,2326,0,0,1,2,1,1,2
13032327,1303,3,3,30,4,0,0,4,4,4,4,1,2327,0,0,1,2,1,1,2
13032328,1303,3,3,30,1,0,0,4,4,5,4,1,2328,0,0,2,1,1,1,2
13032329,1303,3,3,30,6,0,1,6,6,5,5,1,2329,0,1,5,7,1,3,2
13032330,1303,3,3,30,10,0,1,5,5,5,5,1,2330,0,0,1,1,1,1,2
13032331,1303,3,3,30,11,0,1,4,4,4,4,1,2331,0,1,6,6,2,1,2
13032335,1303,3,3,30,12,0,0,3,5,4,4,1,2335,0,0,2,3,1,1,2
13032336,1303,3,3,30,8,0,0,4,5,4,4,1,2336,0,0,2,3,1,1,2
13032337,1303,3,3,30,2,0,1,6,6,4,4,1,2337,0,0,4,3,1,2,2
13042320,1304,4,3,30,2,0,1,5,3,7,3,1,2320,0,1,5,7,5,3,2
13042321,1304,4,3,30,10,0,0,2,3,1,1,1,2321,0,1,6,7,4,5,2
13042322,1304,4,3,30,11,0,1,6,5,6,3,1,2322,0,1,5,7,4,1,2
13042323,1304,4,3,30,12,0,1,4,4,4,3,1,2323,0,1,6,6,6,4,2
13042324,1304,4,3,30,4,0,0,1,1,1,1,1,2324,0,1,5,6,1,3,2
13042325,1304,4,3,30,6,0,1,6,5,7,5,1,2325,0,0,1,1,1,1,2
13042326,1304,4,3,30,15,0,0,3,4,3,3,1,2326,0,1,3,2,4,1,2
13042327,1304,4,3,30,1,0,0,2,4,2,2,1,2327,0,1,4,2,3,4,2
13042328,1304,4,3,30,13,0,0,1,1,1,1,1,2328,0,1,4,3,3,1,2
13042329,1304,4,3,30,3,0,0,1,1,1,1,1,2329,0,1,6,7,1,3,2
13042330,1304,4,3,30,7,0,0,2,1,1,1,1,2330,0,1,4,4,1,1,2
13042331,1304,4,3,30,8,0,1,4,3,6,3,1,2331,0,1,4,4,7,5,2
13042335,1304,4,3,30,9,0,0,2,3,1,2,1,2335,0,0,3,3,1,1,2
13042336,1304,4,3,30,5,0,0,2,2,1,1,1,2336,0,0,4,2,1,1,2
13042337,1304,4,3,30,14,0,1,6,6,6,6,1,2337,0,0,4,3,2,2,2
13052320,1305,5,3,30,3,0,1,5,5,5,6,1,2320,0,1,4,4,2,2,2
13052321,1305,5,3,30,11,0,1,6,6,6,5,1,2321,0,1,4,6,1,1,2
13052322,1305,5,3,30,12,0,1,6,6,6,6,1,2322,0,1,7,7,5,1,2
13052323,1305,5,3,30,13,0,1,5,6,5,5,1,2323,0,1,5,6,4,4,2
13052324,1305,5,3,30,5,0,1,4,5,4,4,1,2324,0,1,6,6,4,6,2
13052325,1305,5,3,30,7,0,1,5,6,6,5,1,2325,0,0,4,5,1,1,2
13052326,1305,5,3,30,1,0,1,4,5,5,5,1,2326,0,1,4,5,4,4,2
13052327,1305,5,3,30,2,0,0,3,4,4,3,1,2327,0,0,2,3,2,3,2
13052328,1305,5,3,30,14,0,0,2,5,3,3,1,2328,0,1,4,3,2,1,2
13052329,1305,5,3,30,4,0,0,2,5,3,2,1,2329,0,1,5,4,1,1,2
13052330,1305,5,3,30,8,0,0,2,4,2,2,1,2330,0,0,2,3,2,2,2
13052331,1305,5,3,30,9,0,1,4,5,5,4,1,2331,0,1,4,5,4,1,2
13052335,1305,5,3,30,10,0,1,4,5,5,4,1,2335,0,0,3,4,1,2,2
13052336,1305,5,3,30,6,0,999,3,6,6,5,1,2336,0,0,5,3,1,2,2
13052337,1305,5,3,30,15,0,1,5,6,6,6,1,2337,0,1,5,5,3,3,2
13062320,1306,6,3,30,14,0,0,4,2,7,2,1,2320,0,1,5,5,1,1,2
13062321,1306,6,3,30,7,0,1,6,7,7,5,1,2321,0,1,5,7,5,4,2
13062322,1306,6,3,30,8,0,1,5,6,7,4,1,2322,0,0,4,7,3,1,2
13062323,1306,6,3,30,9,0,0,3,4,7,3,1,2323,0,1,6,6,3,3,2
13062324,1306,6,3,30,1,0,0,3,6,2,1,1,2324,0,1,5,5,3,4,2
13062325,1306,6,3,30,3,0,1,6,5,7,5,1,2325,0,0,1,1,1,1,2
13062326,1306,6,3,30,12,0,1,5,5,7,5,1,2326,0,0,999,999,999,999,2
13062327,1306,6,3,30,13,0,0,2,2,5,1,1,2327,0,0,2,1,1,1,2
13062328,1306,6,3,30,10,0,1,6,5,7,4,1,2328,0,1,4,2,1,1,2
13062329,1306,6,3,30,15,0,1,4,3,7,5,1,2329,0,1,2,3,1,1,2
13062330,1306,6,3,30,4,0,1,7,7,7,6,1,2330,0,1,5,5,4,3,2
13062331,1306,6,3,30,5,0,1,7,7,7,6,1,2331,0,1,5,5,5,1,2
13062335,1306,6,3,30,6,0,1,5,6,7,4,1,2335,0,0,2,3,1,1,2
13062336,1306,6,3,30,2,0,1,5,5,7,4,1,2336,0,1,4,4,1,1,2
13062337,1306,6,3,30,11,0,1,5,5,7,4,1,2337,0,1,5,5,2,3,2
13072320,1307,7,3,30,8,0,1,7,5,6,4,1,2320,0,1,5,4,1,1,2
13072321,1307,7,3,30,1,0,1,5,6,5,6,1,2321,0,1,3,5,1,1,2
13072322,1307,7,3,30,2,0,1,6,6,5,6,1,2322,0,0,1,7,1,1,2
13072323,1307,7,3,30,3,0,1,5,5,6,4,1,2323,0,0,3,3,1,1,2
13072324,1307,7,3,30,10,0,0,3,5,2,4,1,2324,0,1,3,3,1,1,2
13072325,1307,7,3,30,12,0,1,7,6,7,6,1,2325,0,0,3,1,1,1,2
13072326,1307,7,3,30,6,0,1,5,6,7,5,1,2326,0,0,2,3,1,1,2
13072327,1307,7,3,30,7,0,1,6,7,7,6,1,2327,0,0,2,3,1,2,2
13072328,1307,7,3,30,4,0,1,6,5,6,5,1,2328,0,0,2,1,1,1,2
13072329,1307,7,3,30,9,0,1,6,4,5,5,1,2329,0,1,5,4,2,2,2
13072330,1307,7,3,30,13,0,1,6,6,7,7,1,2330,0,0,1,1,1,1,2
13072331,1307,7,3,30,14,0,1,6,7,7,7,1,2331,0,0,3,3,1,1,2
13072335,1307,7,3,30,15,0,1,6,7,6,6,1,2335,0,0,3,3,1,1,2
13072336,1307,7,3,30,11,0,1,5,5,5,6,1,2336,0,0,1,2,1,1,2
13072337,1307,7,3,30,5,0,1,5,5,6,4,1,2337,0,0,4,2,1,1,2
13082320,1308,8,3,30,1,0,0,4,4,5,4,1,2320,0,0,1,2,1,1,2
13082321,1308,8,3,30,9,0,1,5,5,5,6,1,2321,0,0,1,3,1,1,2
13082322,1308,8,3,30,10,0,1,6,6,6,6,1,2322,0,0,1,1,1,1,2
13082323,1308,8,3,30,11,0,1,6,6,7,7,1,2323,0,1,2,3,1,1,2
13082324,1308,8,3,30,3,0,1,5,3,4,5,1,2324,0,0,3,2,2,2,2
13082325,1308,8,3,30,5,0,999,4,4,4,4,1,2325,0,0,1,1,1,1,2
13082326,1308,8,3,30,14,0,1,6,6,6,6,1,2326,1,0,3,3,1,1,2
13082327,1308,8,3,30,15,0,1,7,7,7,7,1,2327,0,0,1,1,1,1,2
13082328,1308,8,3,30,12,0,1,4,4,4,4,1,2328,1,0,2,1,1,1,2
13082329,1308,8,3,30,2,0,1,5,6,4,6,1,2329,0,0,1,1,1,1,2
13082330,1308,8,3,30,6,999,999,6,6,6,6,1,2330,0,0,1,1,1,1,2
13082331,1308,8,3,30,7,999,999,6,6,6,6,1,2331,0,0,1,1,1,1,2
13082335,1308,8,3,30,8,0,0,3,3,3,3,1,2335,0,0,1,1,1,1,2
13082336,1308,8,3,30,4,0,1,5,5,5,5,1,2336,0,0,1,1,1,1,2
13082337,1308,8,3,30,13,0,0,4,4,4,4,1,2337,1,0,2,2,1,1,2
13092320,1309,9,3,30,4,1,1,7,7,7,7,1,2320,1,1,7,7,7,4,2
13092321,1309,9,3,30,12,1,1,7,7,5,4,1,2321,1,1,6,7,1,1,2
13092322,1309,9,3,30,13,1,1,7,7,6,4,1,2322,1,1,7,7,5,1,2
13092323,1309,9,3,30,14,1,1,7,7,7,7,1,2323,1,1,7,7,5,6,2
13092324,1309,9,3,30,6,0,0,1,1,1,1,1,2324,0,999,3,4,4,1,2
13092325,1309,9,3,30,8,0,1,5,7,5,4,1,2325,0,1,6,6,1,1,2
13092326,1309,9,3,30,2,0,1,3,4,1,1,1,2326,0,999,2,999,999,999,2
13092327,1309,9,3,30,3,0,1,3,4,1,1,1,2327,0,0,1,4,2,3,2
13092328,1309,9,3,30,15,1,1,5,6,4,1,1,2328,0,0,3,2,1,1,2
13092329,1309,9,3,30,5,0,0,1,3,1,1,1,2329,0,1,3,4,1,1,2
13092330,1309,9,3,30,9,0,1,2,3,1,1,1,2330,0,1,5,5,4,4,2
13092331,1309,9,3,30,10,0,1,4,5,4,1,1,2331,0,1,4,6,1,1,2
13092335,1309,9,3,30,11,0,1,6,7,5,4,1,2335,0,0,3,4,1,1,2
13092336,1309,9,3,30,7,0,1,6,7,2,3,1,2336,0,1,6,7,3,4,2
13092337,1309,9,3,30,1,0,1,5,7,5,5,1,2337,0,0,4,5,2,2,2
13102320,1310,10,3,30,12,0,1,6,6,6,6,1,2320,0,0,2,2,1,1,2
13102321,1310,10,3,30,5,0,1,6,6,6,5,1,2321,0,1,2,3,1,1,2
13102322,1310,10,3,30,6,0,1,5,5,5,4,1,2322,0,1,7,7,2,2,2
13102323,1310,10,3,30,7,0,1,6,6,6,6,1,2323,0,1,4,4,1,1,2
13102324,1310,10,3,30,14,0,0,3,4,1,1,1,2324,0,0,3,2,1,1,2
13102325,1310,10,3,30,1,0,1,4,4,6,6,1,2325,0,0,1,1,1,1,2
13102326,1310,10,3,30,10,0,1,5,5,5,5,1,2326,0,0,1,1,1,1,2
13102327,1310,10,3,30,11,0,0,3,5,4,4,1,2327,0,0,2,3,1,2,2
13102328,1310,10,3,30,8,0,0,2,4,2,1,1,2328,0,0,2,1,1,1,2
13102329,1310,10,3,30,13,0,0,3,4,3,3,1,2329,0,1,4,5,1,2,2
13102330,1310,10,3,30,2,0,0,4,5,2,2,1,2330,0,1,4,5,2,2,2
13102331,1310,10,3,30,3,0,0,3,5,3,3,1,2331,0,0,2,3,1,1,2
13102335,1310,10,3,30,4,0,1,4,5,5,5,1,2335,0,0,1,2,1,1,2
13102336,1310,10,3,30,15,0,0,4,4,3,3,1,2336,0,0,4,3,1,1,2
13102337,1310,10,3,30,9,0,1,6,6,6,6,1,2337,0,0,2,3,1,1,2
13112320,1311,11,3,30,15,0,1,6,5,6,4,1,2320,0,1,5,5,2,1,2
13112321,1311,11,3,30,8,0,1,5,5,5,4,1,2321,0,1,7,7,6,5,2
13112322,1311,11,3,30,9,0,1,4,4,4,3,1,2322,0,1,7,7,6,3,2
